18,18,13,18,19,13,18,28,19,13,19,19,19,19,13,13,13,13,29,13,28,28,28,28,28,28,28,28,28,13,13,13,13,13,28,13,13,13,13,13,19,13,13,13,13,13,13,13,13,19,19,19,18,19,19,19,13,13,13,4,4,4,4,4,4,4,4,4,19,13,19,13,18,18,18,18,18,18,18,18,
13,18,18,13,18,13,18,28,19,19,19,19,13,13,13,13,13,13,13,19,27,27,27,27,27,27,27,27,27,19,19,19,19,19,27,13,13,13,13,13,13,30,13,13,28,13,20,19,29,19,19,19,19,28,20,19,13,13,13,4,4,4,4,4,4,4,4,4,19,13,19,13,18,18,13,13,13,13,18,18,
13,13,18,13,18,13,18,13,19,19,13,19,28,28,28,28,28,28,28,28,19,19,19,19,19,19,19,19,19,19,13,13,18,13,13,13,13,18,19,19,19,19,19,19,27,13,13,13,13,19,19,19,13,27,13,19,13,13,18,4,4,4,4,4,4,4,4,4,19,13,13,13,13,18,18,13,18,18,18,18,
13,13,18,13,18,18,18,19,13,19,13,28,27,27,27,27,27,27,27,27,29,13,13,19,19,19,19,13,13,13,19,19,19,19,13,13,29,19,13,13,13,13,28,13,13,13,13,13,19,13,13,19,13,13,13,19,13,13,18,4,4,4,4,4,4,4,4,4,19,13,13,13,18,18,18,18,18,18,18,18,
13,13,18,13,19,18,28,19,19,13,28,27,18,13,13,13,13,18,13,13,13,29,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,18,18,18,27,13,13,13,29,19,19,13,20,19,18,18,18,19,13,18,13,18,4,4,4,4,4,4,4,4,19,19,13,13,13,13,18,18,18,18,18,18,
13,13,18,13,19,18,18,19,13,28,13,18,13,19,19,13,13,13,18,13,13,13,29,13,13,13,13,13,13,13,13,28,28,28,29,18,18,18,29,29,29,18,18,18,13,13,19,19,13,13,13,19,18,13,18,18,18,13,13,18,4,4,4,4,4,4,4,4,19,19,13,13,13,13,13,13,13,18,18,18,
13,13,18,13,13,18,18,19,19,18,18,18,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,19,19,28,28,27,27,27,29,18,29,18,18,18,18,18,29,29,18,18,18,18,18,28,28,28,18,18,18,18,13,13,13,18,4,4,4,4,4,4,4,4,19,13,13,13,13,13,13,13,13,18,18,18,
13,13,18,13,13,18,18,28,18,28,18,18,18,18,18,18,18,18,18,19,27,27,27,27,27,27,27,29,29,27,27,28,28,28,28,18,18,29,18,29,18,18,29,29,29,28,28,28,28,27,27,27,18,28,28,18,13,13,18,13,4,4,4,4,4,4,4,4,19,13,13,13,29,29,29,13,13,18,18,18,
13,13,13,18,28,18,18,19,18,18,18,19,18,18,13,19,19,19,18,13,13,13,29,19,18,19,19,29,29,29,29,27,27,27,27,18,18,29,18,18,18,18,29,18,18,27,27,27,27,18,18,13,18,27,27,18,13,18,13,13,4,4,4,4,4,4,4,4,13,29,13,29,29,29,29,13,18,18,18,18,
13,13,13,18,28,18,19,18,19,28,18,18,18,28,18,18,18,18,18,18,18,13,29,13,18,29,29,29,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,13,13,18,28,18,19,18,18,13,18,13,13,4,4,4,4,4,4,4,4,13,30,13,29,29,29,13,30,18,18,18,18,
13,13,19,18,18,18,18,18,19,13,18,19,18,18,18,18,18,18,18,18,18,18,18,18,28,28,28,28,28,18,18,28,28,19,19,13,18,18,20,18,18,18,19,18,28,13,13,27,28,19,18,27,18,18,18,18,18,13,13,13,4,4,4,4,4,4,4,4,19,13,13,13,13,30,13,28,18,18,18,18,
13,19,13,13,19,18,18,19,18,19,18,28,18,18,28,19,18,19,18,13,19,29,29,13,27,27,27,27,27,18,19,27,27,19,13,28,28,18,19,13,18,18,18,18,27,28,19,13,27,18,13,13,18,18,18,13,13,18,18,13,4,4,4,4,4,4,4,19,29,13,13,30,13,13,13,27,18,18,18,13,
13,19,19,19,19,18,18,28,28,18,28,18,18,18,18,18,19,18,18,13,19,29,29,29,18,28,13,13,13,18,28,28,28,28,28,27,27,13,19,19,20,19,19,18,18,27,18,18,18,18,18,18,18,18,18,18,18,18,18,13,4,4,4,4,4,4,4,19,13,19,13,13,13,28,18,18,18,18,18,13,
13,19,19,13,19,18,18,28,13,13,18,19,18,28,28,18,18,18,18,18,18,18,18,18,28,28,28,28,28,18,27,27,27,27,27,18,19,19,19,13,18,18,18,18,18,18,18,18,18,13,29,18,18,18,18,18,18,13,13,13,4,4,4,4,4,4,4,19,13,13,13,28,13,27,18,18,18,18,18,18,
19,19,19,19,13,18,19,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,27,27,27,27,27,18,18,18,18,18,18,18,20,18,18,18,20,18,29,20,18,28,28,28,29,18,18,18,18,18,18,18,18,18,18,13,4,4,4,4,4,4,4,19,19,19,13,27,13,13,18,18,18,18,13,18,
19,13,13,13,19,19,18,18,18,18,18,18,18,18,18,18,18,18,13,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,27,27,27,18,18,18,13,13,29,13,18,18,13,18,13,4,4,4,4,4,4,4,19,19,19,19,13,13,13,18,18,18,13,13,18,
19,13,13,13,13,13,13,13,13,13,13,28,28,13,13,18,18,18,18,27,27,27,27,27,18,18,18,18,18,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,13,29,13,18,18,18,18,18,18,18,13,18,13,4,4,4,4,4,4,4,19,29,19,19,13,18,18,13,18,18,13,13,18,
19,19,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,19,19,19,19,19,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,18,18,18,13,4,4,4,4,4,4,4,19,19,19,19,13,13,18,18,18,18,13,18,18,
13,19,19,13,13,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,4,4,4,13,13,13,13,13,13,13,4,4,4,4,4,4,4,19,19,19,19,19,13,13,13,13,13,13,18,18,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,4,19,19,19,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,19,19,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,19,13,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,4,19,13,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,19,13,13,13,13,13,13,13,13,13,13,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,13,13,13,13,13,13,13,13,13,13,

layer 1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
